域名	解析IP	开放端口	WEB服务器	网站状态
ningguo.zbj.com	49.4.65.160	80,443		80:正常访问
qingzhen.zbj.com	49.4.65.160	80,443		80:正常访问
quanzhou.zbj.com	49.4.65.160	80,443		80:正常访问
quzhou.zbj.com	49.4.65.160	80,443		80:正常访问
ruzhou.zbj.com	49.4.65.160	80,443		80:正常访问
shuozhou.zbj.com	49.4.65.160	80,443		80:正常访问
suihua.zbj.com	49.4.65.160	80,443		80:正常访问
suqian.zbj.com	49.4.65.160	80,443		80:正常访问
taixing.zbj.com	49.4.65.160	80,443		80:正常访问
tianshui.zbj.com	49.4.65.160	80,443		80:正常访问
ucenter.zbj.com	49.4.65.160	80,443	-	80:(404) 未找到
wuzhou.zbj.com	49.4.65.160	80,443		80:正常访问
wuzhong.zbj.com	49.4.65.160	80,443		80:正常访问
xiangtan.zbj.com	49.4.65.160	80,443		80:正常访问
yidu.zbj.com	49.4.65.160	80,443		80:正常访问
yuncheng.zbj.com	49.4.65.160	80,443		80:正常访问
yunnan.zbj.com	49.4.65.160	80,443		80:正常访问
zhenjiang.zbj.com	49.4.65.160	80,443		80:正常访问
zhucheng.zbj.com	49.4.65.160	80,443		80:正常访问
zhuhai.zbj.com	49.4.65.160	80,443		80:正常访问
zibo.zbj.com	49.4.65.160	80,443		80:正常访问
hy.zbj.com	49.4.65.160	80,443		80:正常访问
xy.zbj.com	49.4.65.160	80,443		80:正常访问
zx.zbj.com	106.75.168.232	80	nginx/1.14.0	80:正常访问
hyq.zbj.com	49.4.65.160	80,443		80:正常访问
pkg.zbj.com	49.4.65.160	80,443	-	80:(502) 错误的网关
kjfw.zbj.com	117.21.219.92,122.228.238.113	80,443		80:正常访问
shop.zbj.com	49.4.65.160	80,443	获取失败	80:-
www.zbj.com	49.4.65.160	80,443	获取失败	80:-
bill.zbj.com	49.4.65.160	80,443	获取失败	80:-
zt.zbj.com	49.4.65.160	80,443	获取失败	80:-
u.zbj.com	49.4.65.160	80,443	获取失败	80:-
zhitou.zbj.com	49.4.65.160	80,443	获取失败	80:-
error.zbj.com	49.4.65.160	80,443	获取失败	80:-
rms.zbj.com	49.4.65.160	80,443	获取失败	80:-
i.zbj.com	49.4.65.160	80,443	获取失败	80:-
gdut.zbj.com	49.4.65.160	80,443	获取失败	80:-
im.zbj.com	49.4.65.160	80,443	获取失败	80:-
ppb.zbj.com	49.4.65.160	80,443	获取失败	80:-
