域名	解析IP	开放端口	WEB服务器	网站状态
sitemap.bilibili.com	58.220.29.49	80	Tengine	80:(502) 错误的网关
suyijc.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
syjxj.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
test.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
tmp.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
test.live.bilibili.com	183.131.11.57	-	端口未开放	端口未开放
uploads.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
v.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
wdx.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
wdx2.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
wap.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
xhlt.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
xiao.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
xxx.www.bilibili.com	148.153.35.66	80,443	Tengine	80:(404) 未找到
hd.bilibili.com	148.153.35.66	80,443		80:正常访问
tb.bilibili.com	148.153.35.66	80,443	Tengine	80:正常访问
bbq.bilibili.com	148.153.35.66	80,443	Tengine	80:正常访问
bp.bilibili.com	107.150.117.242,148.153.35.66	80,443	获取失败	80:-
mcn.bilibili.com	148.153.35.66	80,443	Tengine	80:正常访问
moe.bilibili.com	148.153.35.66	80,443	Tengine	80:正常访问
bvpn.bilibili.com	121.46.231.68,222.73.196.20	80,443	Server	80:正常访问
prop.bilibili.com	148.153.35.66,107.150.117.242	80,443	Tengine	80:(502) 错误的网关
comment.bilibili.com	148.153.35.66	80,443	获取失败	80:-
m.bilibili.com	148.153.35.66	80,443	获取失败	80:-
www.bilibili.com	148.153.35.66	80,443	获取失败	80:-
yoo.bilibili.com	148.153.35.66	80,443	获取失败	80:-
lvyou.bilibili.com	148.153.35.66	80,443	获取失败	80:-
interface.bilibili.com	148.153.35.66	80,443	获取失败	80:-
