域名	解析IP	开放端口	WEB服务器	网站状态
mx.vip.com	183.6.216.42	80,443	nginx	80:正常访问
mp.vip.com	221.228.212.24	80,443	nginx	80:(404) 未找到
ru.vip.com	52.191.118.183	80,443	vipshop/Vbib	80:正常访问
ns1.vip.com	183.232.169.63	-	端口未开放	端口未开放
sd.vip.com	183.6.216.43	80,443	nginx	80:正常访问
sc.vip.com	64.125.34.243,64.125.34.249,64.125.34.252,64.125.34.253,64.125.34.251	80,443	vipshop/Vbib	80:正常访问
stock.vip.com	183.240.49.134	80,443	nginx	80:(404) 未找到
sy.vip.com	183.6.216.43	80,443	nginx	80:正常访问
3c.vip.com	183.6.216.43	80,443	nginx	80:正常访问
store.vip.com	183.6.216.41	80,443	nginx	80:(405) 不允许的方法
s2.vip.com	64.125.34.249,64.125.34.252,64.125.34.253,64.125.34.251,64.125.34.243	80,443	vipshop/Vbib	80:(403) 已禁止
8.vip.com	36.25.241.254	80,443	获取失败	80:-
h5.vip.com	183.6.216.43	80,443	nginx	80:(403) 已禁止
vt.vip.com	120.83.182.133	80,443	nginx	80:正常访问
size.vip.com	183.6.216.42	80,443	nginx	80:正常访问
shop.vip.com	163.171.130.132	80,443	获取失败	80:-
man.vip.com	183.6.216.44	80,443	nginx	80:正常访问
one.vip.com	116.31.114.22	80,443	nginx	80:正常访问
share.vip.com	64.125.34.243,64.125.34.249,64.125.34.252,64.125.34.253,64.125.34.251	80,443	获取失败	80:-
send.vip.com	61.160.43.11	-	端口未开放	端口未开放
vipfashion.vip.com	183.6.216.42,183.6.216.41	80,443	nginx	80:正常访问
auth.vip.com	183.6.216.44	80,443	nginx	80:正常访问
rule.vip.com	183.6.216.41	80,443	nginx	80:正常访问
morning.vip.com	183.6.216.42	80,443	nginx	80:正常访问
tcl.vip.com	183.6.216.42	80,443	nginx	80:正常访问
y6.vip.com	183.6.216.44	80,443	nginx	80:正常访问
because.vip.com	183.6.216.43	80,443	nginx	80:正常访问
active.vip.com	14.17.91.38,14.17.85.38	80	获取失败	80:-
school.vip.com	219.147.92.64	80,443	vipshop/Vbib	80:正常访问
common.vip.com	219.147.92.64	80,443	nginx	80:正常访问
trip.vip.com	183.6.216.43	80,443	nginx	80:正常访问
collection.vip.com	52.191.118.183	80,443	vipshop/Vbib	80:(403) 已禁止
jump.vip.com	183.6.216.44	80,443	nginx	80:正常访问
defend.vip.com	36.25.241.254	80,443	vipshop/Vbkd	80:正常访问
life.vip.com	183.6.216.44	80,443	nginx	80:正常访问
discover.vip.com	38.123.100.132	-	端口未开放	端口未开放
instant.vip.com	183.6.216.42	80,443	nginx	80:正常访问
cup.vip.com	183.6.216.42	80,443	nginx	80:(405) 不允许的方法
loan.vip.com	183.6.216.44	80,443	nginx	80:正常访问
sink.vip.com	183.6.216.44	80,443	nginx	80:(404) 未找到
rank.vip.com	183.6.216.41	80,443	nginx	80:(404) 未找到
arrow.vip.com	183.6.216.42	80,443	nginx	80:正常访问
dr.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
did.vip.com	14.17.85.201	443	-	443:(503) 服务器不可用
jr.vip.com	183.6.216.41	80,443	nginx	80:正常访问
hudson.vip.com	183.240.49.132	80	nginx	80:正常访问
forever.vip.com	183.6.216.43	80,443	nginx	80:正常访问
fund.vip.com	183.6.216.44	80,443	nginx	80:(405) 不允许的方法
survey.vip.com	221.228.212.24	80,443	nginx	80:正常访问
classic.vip.com	183.6.216.44	80,443	nginx	80:正常访问
cart.vip.com	163.171.130.132	80,443	获取失败	80:-
800.vip.com	221.228.213.117	80,443	Tengine	80:(403) 已禁止
aaaa.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
ba2.vip.com	183.6.216.41	80,443	nginx	80:正常访问
baihua.vip.com	183.6.216.41	80,443	nginx	80:正常访问
baoxian.vip.com	183.6.216.41	80,443	nginx	80:正常访问
dddd.vip.com	183.6.216.44	80,443	nginx	80:正常访问
dongzhi.vip.com	183.6.216.44	80,443	nginx	80:正常访问
fenghuang.vip.com	183.6.216.41	80,443	nginx	80:正常访问
fuxin.vip.com	183.6.216.43	80,443	nginx	80:正常访问
fushan.vip.com	183.6.216.44	80,443	nginx	80:正常访问
fuwu.vip.com	183.6.216.41	80,443	nginx	80:正常访问
hanying.vip.com	183.6.216.41	80,443	nginx	80:正常访问
huayi.vip.com	183.6.216.43	80,443	nginx	80:正常访问
huoban.vip.com	183.6.216.44	80,443	nginx	80:正常访问
hxjy.vip.com	183.6.216.41	80,443	nginx	80:正常访问
jiedian.vip.com	183.6.216.41	80,443	nginx	80:正常访问
jinrong.vip.com	183.6.216.43	80,443	nginx	80:(405) 不允许的方法
jiudian.vip.com	183.6.216.44	80,443	nginx	80:正常访问
langjing.vip.com	183.6.216.41	80,443	nginx	80:正常访问
lenovo.vip.com	183.6.216.44	80,443	nginx	80:(404) 未找到
leyou.vip.com	183.6.216.41	80,443	nginx	80:正常访问
lichuan.vip.com	183.6.216.44	80,443	nginx	80:正常访问
longfeng.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mapi.vip.com	183.6.216.43	80,443	nginx	80:(404) 未找到
mbaobao.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mufeng.vip.com	183.6.216.41	80,443	nginx	80:(404) 未找到
ns11.vip.com	139.159.20.28	-	端口未开放	端口未开放
oauth.vip.com	183.6.216.42	80,443	nginx	80:正常访问
ns7.vip.com	14.17.72.89	-	端口未开放	端口未开放
ns8.vip.com	183.60.220.6	-	端口未开放	端口未开放
oa2.vip.com	210.21.83.150	-	端口未开放	端口未开放
qiche.vip.com	183.6.216.42	80,443	nginx	80:正常访问
qianhui.vip.com	183.240.49.132	80	nginx	80:正常访问
qingwa.vip.com	183.6.216.43	80,443	nginx	80:正常访问
robot.vip.com	221.228.213.115	80,443	nginx	80:(403) 已禁止
sapi.vip.com	183.6.216.43	80,443	nginx	80:正常访问
recruit.vip.com	183.6.129.114	443	nginx	443:正常访问
sheying.vip.com	183.6.216.44	80,443	nginx	80:正常访问
shny.vip.com	183.6.216.41	80,443	nginx	80:正常访问
shuangpai.vip.com	183.6.216.41	80,443	nginx	80:正常访问
