域名	解析IP	开放端口	WEB服务器	网站状态
sl.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
ask.meituan.com	119.28.38.158	80,443	Tengine	80:正常访问
she.meituan.com	101.236.12.14,103.37.152.58,103.37.142.170	80,443	获取失败	80:-
time.meituan.com	115.28.122.198,120.25.108.11	-	端口未开放	端口未开放
act.meituan.com	203.76.217.2,203.76.216.1	80,443	Tengine	80:正常访问
sn.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
job.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
mark.meituan.com	119.28.38.158	80,443	Tengine	80:正常访问
bus.meituan.com	103.37.152.46,101.236.12.12	80,443	Tengine	80:正常访问
join.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
st.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
cloud.meituan.com	103.37.152.47	80,443	nginx	80:正常访问
sy.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
sz.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
sw.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
sign.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
spring.meituan.com	119.28.38.54	80,443	Tengine	80:正常访问
event.meituan.com	203.76.218.1,203.76.216.4,203.76.217.1	80,443	Tengine	80:(502) 错误的网关
settle.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:(404) 未找到
knowledge.meituan.com	119.28.38.54	80,443	Tengine	80:正常访问
sr.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
wave.meituan.com	101.236.12.14,103.37.152.58,103.37.142.170	80,443	Tengine	80:正常访问
reserve.meituan.com	101.236.12.14,103.37.152.58,103.37.142.170	80,443	Tengine	80:(404) 未找到
profit.meituan.com	119.28.38.54	80,443	Tengine	80:(404) 未找到
tz.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
tr.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
tn.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
ts.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
tx.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
th.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
wf.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
brain.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
wy.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
shadow.meituan.com	103.37.152.52,101.236.12.13	80,443	Tengine	80:(403) 已禁止
xp.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
yt.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
card.meituan.com	103.37.152.46,101.236.12.12	80,443	Tengine	80:正常访问
p2.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
taiwan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
tj.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
insurance.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:正常访问
tm.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
mad.meituan.com	101.236.12.13,103.37.152.52	80,443	Tengine	80:正常访问
tc.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
tg.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
bundle.meituan.com	119.28.38.158	80,443	Tengine	80:(404) 未找到
tower.meituan.com	103.37.152.58,103.37.142.170,101.236.12.14	80,443	Tengine	80:正常访问
ws.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
zw.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
wc.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
credit.meituan.com	203.76.217.2,203.76.216.1	80,443	Tengine	80:正常访问
platform.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:正常访问
career.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
trip.meituan.com	119.28.38.54	80,443	Tengine	80:尝试自动重定向的次数太多
survey.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
verify.meituan.com	119.28.38.157	80,443	Tengine	80:(404) 未找到
kids.meituan.com	119.28.38.54	80,443	Tengine	80:(404) 未找到
planet.meituan.com	119.28.38.157	80,443	Tengine	80:(404) 未找到
finance.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:正常访问
jr.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
overseas.meituan.com	119.28.38.54	80,443	Tengine	80:正常访问
profits.meituan.com	103.37.152.46,101.236.12.12	80,443	Tengine	80:正常访问
1.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
10d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
11d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
12d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
13d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
14d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
15d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
16d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
16w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
17d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
17w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
1d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
1w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
29d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
2d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
2w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
32d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
31d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
33d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
34d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
35d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
