域名	解析IP	开放端口	WEB服务器	网站状态
dh.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
dir.sogou.com	36.110.165.43,36.110.164.37,220.181.125.61,218.30.103.50,106.39.246.42,36.110.170.48	80,443	nginx	80:正常访问
ditu.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
ctc.bbs.sogou.com	220.181.61.22	-	端口未开放	端口未开放
dl.pinyin.sogou.com	113.96.98.102,183.2.192.198,113.105.155.198,113.107.216.119,121.12.122.120,113.107.216.105,14.215.166.199,61.142.166.245,14.215.167.196,14.215.167.197,113.96.154.108,14.215.166.109,121.12.123.229,113.107.216.121,113.105.165.44	80,443	nginx/1.4.1	80:(403) 已禁止
dl.yy.sogou.com	14.215.167.197,113.96.154.108,14.215.166.109,121.12.123.229,113.107.216.121,113.105.165.44,113.96.98.102,183.2.192.198,113.105.155.198,113.107.216.119,121.12.122.120,113.107.216.105,14.215.166.199,61.142.166.245,14.215.167.196	80,443	nginx/1.4.1	80:正常访问
ctc.mp3.sogou.com	220.181.61.183	-	端口未开放	端口未开放
download.labs.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
download.pinyin.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:(403) 已禁止
dspcm.brand.sogou.com	180.149.156.123,180.149.156.124,180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128	80,443	nginx	80:正常访问
duola.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:正常访问
