域名	解析IP	开放端口	WEB服务器	网站状态
vn.weibo.com	210.17.38.22	-	端口未开放	端口未开放
ing.weibo.com	180.149.134.217	80,443	WeiBo	80:正常访问
car.weibo.com	180.149.134.147	80,443	Tengine/2.2.0	80:正常访问
food.weibo.com	180.149.134.154	80,443	nginx/1.4.4	80:(503) 服务器不可用
star.weibo.com	180.149.134.216,180.149.134.217	80,443	WeiBo	80:无法处理从 HTTP/HTTPS 协议到其他不同协议的重定向
wax.weibo.com	39.156.6.89	80,443	WeiBo	80:正常访问
sports.weibo.com	180.149.138.188,180.149.138.189	80,443	WeiBo	80:正常访问
fund.weibo.com	180.149.153.24	80,443	Sina	80:正常访问
survey.weibo.com	123.125.29.124	443	nginx/1.12.2	443:(403) 已禁止
finance.weibo.com	180.149.153.24	80,443	Sina	80:正常访问
chart.weibo.com	180.149.134.216,180.149.134.217	80,443	WeiBo	80:无法处理从 HTTP/HTTPS 协议到其他不同协议的重定向
fans.weibo.com	180.149.138.236	80,443	Apache	80:正常访问
api.admin.weibo.com	172.16.140.91,172.16.140.90	-	端口未开放	端口未开放
cntv.weibo.com	180.149.138.236	80,443	Apache	80:正常访问
copyright.weibo.com	39.156.6.250	80,443	nginx/1.14.0	80:正常访问
diaoyan.weibo.com	123.125.29.124	443	nginx/1.12.2	443:(403) 已禁止
fang.weibo.com	180.149.134.147	80,443	Tengine/2.2.0	80:正常访问
gamesvr.weibo.com	180.149.153.24	80,443	Sina	80:(404) 未找到
idata.weibo.com	172.16.181.52	-	端口未开放	端口未开放
jian.weibo.com	101.37.97.216	80,443		80:正常访问
intra.weibo.com	10.75.1.59	-	端口未开放	端口未开放
kefu.weibo.com	180.149.134.216	80,443	nginx/1.6.1	80:正常访问
mapi.weibo.com	180.149.153.242,180.149.139.248,180.149.153.187,180.149.153.216	80,443	Tengine/2.2.0	80:(404) 未找到
toutiao.weibo.com	39.156.6.91	80,443	Tengine	80:正常访问
tongji.weibo.com	221.179.175.174	80	nginx/1.8.0	80:正常访问
tongcheng.weibo.com	123.125.31.227	80	nginx/1.2.0	80:正常访问
sync.weibo.com	111.13.88.225	-	端口未开放	端口未开放
test.api.weibo.com	10.39.0.206,10.39.0.218	-	端口未开放	端口未开放
test.monitor.weibo.com	10.13.80.85,10.13.80.84	-	端口未开放	端口未开放
test.us.weibo.com	66.102.251.33	-	端口未开放	端口未开放
wawa.weibo.com	180.149.134.147	80,443	WeiBo	80:正常访问
weikan.weibo.com	180.149.134.249	80,443	Apache	80:正常访问
hd.weibo.com	180.149.134.217,123.125.104.218,180.149.134.216	80,443	WeiBo	80:正常访问
jq.weibo.com	219.153.34.204	-	端口未开放	端口未开放
mps.weibo.com	10.75.14.251	-	端口未开放	端口未开放
pro.weibo.com	180.149.138.248	80,443	nginx	80:正常访问
ssp.weibo.com	180.149.138.118	80,443	nginx/1.6.1	80:正常访问
tan.weibo.com	113.108.216.230	80,443	Sina	80:正常访问
clip.weibo.com	101.37.133.39	80,443		80:正常访问
wsrc.weibo.com	183.60.187.58,183.60.187.57	80,443	nginx	80:正常访问
xmpp.weibo.com	180.149.134.227	-	端口未开放	端口未开放
account.weibo.com	180.149.134.141,180.149.134.142	80,443	获取失败	80:-
ba.weibo.com	180.149.134.249	80,443	获取失败	80:-
9158.7.weibo.com	180.149.134.110	80	获取失败	80:-
caipiao.weibo.com	180.149.134.249	80,443	获取失败	80:-
chang.weibo.com	180.149.134.249	80,443	获取失败	80:-
company.verified.weibo.com	180.149.134.147	80,443	获取失败	80:-
alitui.weibo.com	180.149.134.142,180.149.134.141	80,443	获取失败	80:-
nz.weibo.com	210.17.38.49	80,443	获取失败	80:-
motherday.weibo.com	180.149.138.188,180.149.138.189	80,443	获取失败	80:-
city.weibo.com	180.149.134.249	80,443	获取失败	80:-
gov.weibo.com	180.149.139.248,180.149.153.242,180.149.153.187,180.149.153.216	80,443	获取失败	80:-
kr.weibo.com	210.17.38.49	80,443	获取失败	80:-
mcn.weibo.com	180.149.134.216	80,443	获取失败	80:-
hongbao.weibo.com	180.149.138.188,180.149.138.189	80,443	获取失败	80:-
vip.weibo.com	180.149.134.217	80,443	获取失败	80:-
verified.weibo.com	180.149.134.216	80,443	获取失败	80:-
credits.weibo.com	180.149.136.244	80,443	获取失败	80:-
netchina2014.weibo.com	180.149.134.141,180.149.134.142	80,443	获取失败	80:-
topic.weibo.com	180.149.138.236	80,443	获取失败	80:-
passport.weibo.com	58.63.236.212	80,443	获取失败	80:-
kan.weibo.com	180.149.134.249	80,443	获取失败	80:-
th.weibo.com	47.94.112.118	80,443	获取失败	80:-
talk.weibo.com	180.149.134.249	80,443	获取失败	80:-
cn.weibo.com	180.149.134.141,180.149.134.142	80,443	获取失败	80:-
op.service.weibo.com	180.149.138.236	80,443	获取失败	80:-
bar.weibo.com	180.149.134.249	80,443	获取失败	80:-
skin.vip.weibo.com	180.149.134.217	80,443	获取失败	80:-
jx.weibo.com	180.149.134.249	80,443	获取失败	80:-
overseas.weibo.com	210.17.38.49	80,443	获取失败	80:-
wenwo.weibo.com	180.149.134.217	80,443	获取失败	80:-
weiba.weibo.com	180.149.134.249	80,443	获取失败	80:-
zhaoren.weibo.com	180.149.134.216	80,443	获取失败	80:-
www.weibo.com	180.149.134.142,180.149.134.141,180.149.138.56	80,443	获取失败	80:-
service.account.weibo.com	180.149.134.217	80,443	获取失败	80:-
my.weibo.com	210.17.38.49	80,443	获取失败	80:-
huati.weibo.com	180.149.134.217	80,443	获取失败	80:-
